"","x"
"113061","15130.41"
"113062","15130.46"
"113063","15130.51"
"113064","15131.03"
"113065","15131.08"
"113066","15131.12"
"113067","15131.22"
"113068","15131.32"
"113069","15131.37"
"113070","15131.39"
"113071","15131.44"
"113072","15131.46"
"113073","15131.52"
"113074","15131.59"
"113075","15132.01"
"113076","15132.02"
"113077","15132.03"
"113078","15132.05"
"113079","15132.12"
"113080","15132.16"
"113081","15132.37"
"113082","15132.41"
"113083","15132.43"
"113084","15132.45"
"113085","15132.46"
"113086","15132.47"
"113087","15132.56"
"113088","15132.57"
"113089","15132.59"
"113090","15133"
"113091","15133.01"
"113092","15133.03"
"113093","15133.05"
"113094","15133.06"
"113095","15133.22"
"113096","15133.38"
"113097","15133.41"
"113098","15133.57"
"113099","15133.58"
"113100","15134"
"113101","15134.01"
"113102","15134.03"
"113103","15134.05"
"113104","15134.07"
"113105","15134.11"
"113106","15134.12"
"113107","15134.14"
"113108","15134.18"
"113109","15134.19"
"113110","15134.22"
"113111","15134.37"
"113112","15134.38"
"113113","15134.44"
"113114","15134.46"
"113115","15135.01"
"113116","15135.02"
"113117","15135.14"
"113118","15135.17"
"113119","15135.19"
"113120","15135.29"
"113121","15135.38"
"113122","15135.44"
"113123","15135.45"
"113124","15135.48"
"113125","15135.52"
"113126","15135.56"
"113127","15135.59"
"113128","15136.01"
"113129","15136.12"
"113130","15136.45"
"113131","15137"
"113132","15139.01"
"113133","15139.03"
"113134","15139.04"
"113135","15139.25"
"113136","15139.41"
"113137","15140.16"
"113138","15140.25"
"113139","15141.08"
"113140","15141.14"
"113141","15141.18"
"113142","15141.21"
"113143","15141.35"
"113144","15143.14"
"113145","15143.46"
"113146","15145.07"
"113147","15145.31"
"113148","15146.03"
"113149","15146.08"
"113150","15146.24"
"113151","15146.25"
"113152","15146.37"
"113153","15146.51"
"113154","15147.06"
"113155","15147.22"
"113156","15147.52"
"113157","15147.57"
"113158","15148.06"
"113159","15148.56"
"113160","15148.57"
"113161","15149"
"113162","15149.03"
"113163","15149.06"
"113164","15149.08"
"113165","15149.16"
"113166","15149.18"
"113167","15149.22"
"113168","15150.03"
"113169","15150.05"
"113170","15150.24"
"113171","15150.28"
"113172","15150.52"
"113173","15151.03"
"113174","15151.24"
"113175","15151.35"
"113176","15151.44"
"113177","15151.57"
"113178","15152.09"
"113179","15152.12"
"113180","15152.24"
"113181","15152.27"
"113182","15152.28"
"113183","15152.43"
"113184","15152.54"
"113185","15153.09"
"113186","15153.12"
"113187","15153.25"
"113188","15153.31"
"113189","15154.09"
"113190","15154.12"
"113191","15154.25"
"113192","15154.27"
"113193","15155.09"
"113194","15155.12"
"113195","15155.27"
"113196","15155.51"
"113197","15156.25"
"113198","15156.31"
"113199","15157.27"
"113200","15158.31"
"113201","15159.09"
"113202","15159.12"
"113203","15159.27"
"113204","15159.31"
"113205","15159.51"
"113206","15160.09"
"113207","15160.12"
"113208","15160.27"
"113209","15160.28"
"113210","15160.31"
"113211","15160.43"
"113212","15160.51"
"113213","15160.54"
"113214","15161.06"
"113215","15161.12"
"113216","15161.28"
"113217","15161.31"
"113218","15161.42"
"113219","15162.02"
"113220","15162.05"
"113221","15162.09"
"113222","15162.19"
"113223","15162.22"
"113224","15162.26"
"113225","15162.28"
"113226","15162.29"
"113227","15162.31"
"113228","15162.42"
"113229","15162.46"
"113230","15162.48"
"113231","15162.54"
"113232","15162.57"
"113233","15162.58"
"113234","15162.59"
"113235","15163.05"
"113236","15163.06"
"113237","15163.12"
"113238","15163.21"
"113239","15163.24"
"113240","15163.26"
"113241","15163.27"
"113242","15163.29"
"113243","15163.31"
"113244","15163.38"
"113245","15163.54"
"113246","15164.09"
"113247","15164.21"
"113248","15164.28"
"113249","15164.57"
"113250","15165.02"
"113251","15165.05"
"113252","15165.06"
"113253","15165.09"
"113254","15165.14"
"113255","15165.21"
"113256","15165.38"
"113257","15165.39"
"113258","15165.45"
"113259","15165.47"
"113260","15165.48"
"113261","15165.52"
"113262","15165.53"
"113263","15165.54"
"113264","15166.31"
"113265","15166.42"
"113266","15166.57"
"113267","15167.06"
"113268","15167.14"
"113269","15167.21"
"113270","15167.29"
"113271","15167.39"
"113272","15167.44"
"113273","15167.48"
"113274","15167.56"
"113275","15167.57"
"113276","15167.59"
"113277","15168.27"
"113278","15168.28"
"113279","15168.31"
"113280","15168.42"
"113281","15168.57"
"113282","15169.01"
"113283","15169.02"
"113284","15169.06"
"113285","15169.07"
"113286","15169.14"
"113287","15169.27"
"113288","15169.29"
"113289","15169.38"
"113290","15169.46"
"113291","15169.52"
"113292","15169.53"
"113293","15169.54"
"113294","15169.56"
"113295","15169.58"
"113296","15169.59"
"113297","15170.06"
"113298","15170.21"
"113299","15170.28"
"113300","15170.42"
"113301","15170.57"
"113302","15171.21"
"113303","15171.28"
"113304","15171.42"
"113305","15174.05"
"113306","15174.06"
"113307","15174.25"
"113308","15174.54"
"113309","15175.06"
"113310","15175.25"
"113311","15175.27"
"113312","15175.31"
"113313","15176.06"
"113314","15176.21"
"113315","15176.27"
"113316","15176.28"
"113317","15176.42"
"113318","15176.57"
"113319","15178.25"
"113320","15178.54"
"113321","15179.14"
"113322","15180.05"
"113323","15180.31"
"113324","15180.54"
"113325","15180.58"
"113326","15181.25"
"113327","15182.21"
"113328","15182.54"
"113329","15182.57"
"113330","15184.01"
"113331","15184.03"
"113332","15184.04"
"113333","15184.05"
"113334","15184.14"
"113335","15184.15"
"113336","15184.16"
"113337","15184.18"
"113338","15184.19"
"113339","15184.23"
"113340","15184.24"
"113341","15184.26"
"113342","15184.27"
"113343","15184.28"
"113344","15184.31"
"113345","15184.35"
"113346","15184.37"
"113347","15184.41"
"113348","15184.46"
"113349","15184.57"
"113350","15185.25"
"113351","15185.31"
"113352","15186.54"
"113353","15187.03"
"113354","15187.04"
"113355","15187.05"
"113356","15187.14"
"113357","15187.21"
"113358","15187.24"
"113359","15187.27"
"113360","15187.29"
"113361","15187.37"
"113362","15187.38"
"113363","15187.41"
"113364","15187.44"
"113365","15187.45"
"113366","15187.46"
"113367","15187.49"
"113368","15187.51"
"113369","15187.56"
"113370","15187.59"
"113371","15188.02"
"113372","15188.06"
"113373","15188.08"
"113374","15188.19"
"113375","15188.23"
"113376","15188.24"
"113377","15188.26"
"113378","15188.38"
"113379","15188.42"
"113380","15189.03"
"113381","15189.12"
"113382","15189.19"
"113383","15189.21"
"113384","15189.25"
"113385","15189.27"
"113386","15189.51"
"113387","15189.56"
"113388","15190.06"
"113389","15190.21"
"113390","15190.22"
"113391","15190.26"
"113392","15191.31"
"113393","15192"
"113394","15192.01"
"113395","15192.02"
"113396","15192.03"
"113397","15192.05"
"113398","15192.08"
"113399","15192.12"
"113400","15192.15"
"113401","15192.16"
"113402","15192.22"
"113403","15192.27"
"113404","15192.32"
"113405","15192.35"
"113406","15192.37"
"113407","15192.41"
"113408","15192.42"
"113409","15192.56"
"113410","15192.58"
"113411","15193.51"
"113412","15194.22"
"113413","15194.57"
"113414","15195.03"
"113415","15195.04"
"113416","15195.06"
"113417","15195.15"
"113418","15195.16"
"113419","15195.21"
"113420","15195.24"
"113421","15195.26"
"113422","15195.27"
"113423","15195.37"
"113424","15195.51"
"113425","15195.52"
"113426","15195.57"
"113427","15196.03"
"113428","15196.21"
"113429","15196.27"
"113430","15196.28"
"113431","15196.37"
"113432","15197"
"113433","15197.02"
"113434","15197.06"
"113435","15197.16"
"113436","15197.26"
"113437","15197.51"
"113438","15197.52"
"113439","15197.57"
"113440","15198.03"
"113441","15198.05"
"113442","15198.12"
"113443","15198.22"
"113444","15198.27"
"113445","15198.28"
"113446","15198.43"
"113447","15198.57"
"113448","15199.01"
"113449","15199.03"
"113450","15199.05"
"113451","15199.12"
"113452","15199.15"
"113453","15199.26"
"113454","15199.28"
"113455","15199.37"
"113456","15200.05"
"113457","15200.06"
"113458","15200.31"
"113459","15201.06"
"113460","15201.12"
"113461","15202.03"
"113462","15202.05"
"113463","15202.21"
"113464","15202.26"
"113465","15202.44"
"113466","15202.53"
"113467","15202.56"
"113468","15203.01"
"113469","15203.03"
"113470","15203.04"
"113471","15203.05"
"113472","15203.16"
"113473","15203.26"
"113474","15203.35"
"113475","15203.37"
"113476","15203.44"
"113477","15204.03"
"113478","15204.05"
"113479","15204.22"
"113480","15204.29"
"113481","15204.35"
"113482","15204.38"
"113483","15204.42"
"113484","15204.53"
"113485","15204.57"
"113486","15205.03"
"113487","15205.05"
"113488","15205.28"
"113489","15205.43"
"113490","15205.56"
"113491","15206.03"
"113492","15206.13"
"113493","15206.24"
"113494","15206.26"
"113495","15206.35"
"113496","15206.38"
"113497","15207"
"113498","15207.07"
"113499","15207.19"
"113500","15207.24"
"113501","15208.07"
"113502","15208.22"
"113503","15209"
"113504","15209.07"
"113505","15209.08"
"113506","15209.12"
"113507","15209.21"
"113508","15209.22"
"113509","15209.24"
"113510","15209.31"
"113511","15209.41"
"113512","15209.52"
"113513","15209.56"
"113514","15209.57"
"113515","15210.54"
"113516","15211.51"
"113517","15212.01"
"113518","15212.02"
"113519","15212.03"
"113520","15212.04"
"113521","15212.07"
"113522","15212.12"
"113523","15212.14"
"113524","15212.15"
"113525","15212.16"
"113526","15212.19"
"113527","15212.22"
"113528","15212.26"
"113529","15212.33"
"113530","15212.35"
"113531","15212.41"
"113532","15212.45"
"113533","15212.46"
"113534","15212.49"
"113535","15212.51"
"113536","15212.52"
"113537","15212.56"
"113538","15212.58"
"113539","15212.59"
"113540","15213.01"
"113541","15213.09"
"113542","15213.24"
"113543","15213.33"
"113544","15213.37"
"113545","15214.02"
"113546","15214.03"
"113547","15214.04"
"113548","15214.09"
"113549","15214.11"
"113550","15214.17"
"113551","15214.24"
"113552","15214.33"
"113553","15214.41"
"113554","15214.51"
"113555","15215.01"
"113556","15215.02"
"113557","15215.03"
"113558","15215.12"
"113559","15215.14"
"113560","15215.15"
"113561","15215.17"
"113562","15215.21"
"113563","15215.24"
"113564","15215.29"
"113565","15215.34"
"113566","15215.41"
"113567","15215.48"
"113568","15215.56"
"113569","15216.01"
"113570","15216.09"
"113571","15216.13"
"113572","15216.14"
"113573","15216.15"
"113574","15216.17"
"113575","15216.22"
"113576","15216.53"
"113577","15217.01"
"113578","15217.09"
"113579","15217.13"
"113580","15218.01"
"113581","15218.03"
"113582","15218.04"
"113583","15218.05"
"113584","15218.06"
"113585","15218.07"
"113586","15218.09"
"113587","15218.16"
"113588","15218.18"
"113589","15218.19"
"113590","15218.24"
"113591","15218.26"
"113592","15218.37"
"113593","15218.38"
"113594","15218.43"
"113595","15218.44"
"113596","15218.49"
"113597","15218.51"
"113598","15218.53"
"113599","15219.01"
"113600","15219.02"
"113601","15219.04"
"113602","15219.09"
"113603","15219.11"
"113604","15219.12"
"113605","15219.17"
"113606","15219.22"
"113607","15219.24"
"113608","15219.26"
"113609","15219.34"
"113610","15219.35"
"113611","15219.44"
"113612","15219.51"
"113613","15219.56"
"113614","15220.02"
"113615","15220.03"
"113616","15220.04"
"113617","15220.05"
"113618","15220.07"
"113619","15220.09"
"113620","15220.11"
"113621","15220.15"
"113622","15220.26"
"113623","15220.31"
"113624","15220.39"
"113625","15220.44"
"113626","15220.45"
"113627","15220.48"
"113628","15220.49"
"113629","15220.56"
"113630","15221.02"
"113631","15221.09"
"113632","15221.13"
"113633","15221.17"
"113634","15221.26"
"113635","15221.37"
"113636","15221.39"
"113637","15221.43"
"113638","15221.49"
"113639","15222.02"
"113640","15222.05"
"113641","15222.09"
"113642","15222.15"
"113643","15222.25"
"113644","15222.26"
"113645","15222.28"
"113646","15222.31"
"113647","15223.01"
"113648","15223.03"
"113649","15223.04"
"113650","15223.05"
"113651","15223.09"
"113652","15223.11"
"113653","15223.14"
"113654","15223.15"
"113655","15223.18"
"113656","15223.22"
"113657","15223.24"
"113658","15223.26"
"113659","15223.29"
"113660","15223.34"
"113661","15223.35"
"113662","15223.39"
"113663","15223.43"
"113664","15223.44"
"113665","15223.45"
"113666","15223.46"
"113667","15223.49"
"113668","15223.52"
"113669","15223.53"
"113670","15223.54"
"113671","15223.56"
"113672","15223.58"
"113673","15223.59"
"113674","15224.03"
"113675","15224.04"
"113676","15224.09"
"113677","15224.19"
"113678","15224.33"
"113679","15224.34"
"113680","15224.37"
"113681","15224.38"
"113682","15224.44"
"113683","15224.45"
"113684","15224.48"
"113685","15224.51"
"113686","15224.52"
"113687","15225.02"
"113688","15225.03"
"113689","15225.04"
"113690","15225.05"
"113691","15225.07"
"113692","15225.09"
"113693","15225.14"
"113694","15225.15"
"113695","15225.16"
"113696","15225.18"
"113697","15225.22"
"113698","15225.28"
"113699","15225.29"
"113700","15225.38"
"113701","15225.39"
"113702","15225.42"
"113703","15225.44"
"113704","15225.46"
"113705","15225.47"
"113706","15225.49"
"113707","15225.51"
"113708","15225.52"
"113709","15225.58"
"113710","15226.01"
"113711","15226.09"
"113712","15226.33"
"113713","15227.01"
"113714","15227.07"
"113715","15227.09"
"113716","15227.14"
"113717","15227.17"
"113718","15227.18"
"113719","15227.19"
"113720","15227.24"
"113721","15227.26"
"113722","15227.29"
"113723","15227.35"
"113724","15227.39"
"113725","15227.45"
"113726","15227.46"
"113727","15227.47"
"113728","15227.49"
"113729","15227.52"
"113730","15227.53"
"113731","15227.58"
"113732","15228.02"
"113733","15228.04"
"113734","15228.05"
"113735","15228.09"
"113736","15228.12"
"113737","15228.14"
"113738","15228.16"
"113739","15228.17"
"113740","15228.18"
"113741","15228.26"
"113742","15228.35"
"113743","15228.43"
"113744","15228.44"
"113745","15228.46"
"113746","15228.48"
"113747","15228.49"
"113748","15228.53"
"113749","15228.57"
"113750","15229.03"
"113751","15229.09"
"113752","15229.11"
"113753","15229.13"
"113754","15229.15"
"113755","15229.17"
"113756","15229.24"
"113757","15229.29"
"113758","15229.33"
"113759","15229.41"
"113760","15229.43"
"113761","15229.51"
"113762","15230.02"
"113763","15230.09"
"113764","15230.16"
"113765","15230.26"
"113766","15230.28"
"113767","15230.31"
"113768","15230.42"
"113769","15230.46"
"113770","15231.01"
"113771","15231.09"
"113772","15231.11"
"113773","15231.16"
"113774","15231.17"
"113775","15231.35"
"113776","15231.39"
"113777","15231.43"
"113778","15231.48"
"113779","15232.02"
"113780","15232.03"
"113781","15232.04"
"113782","15232.09"
"113783","15232.19"
"113784","15232.26"
"113785","15232.34"
"113786","15232.39"
"113787","15232.43"
"113788","15232.46"
"113789","15232.48"
"113790","15232.49"
"113791","15232.56"
"113792","15232.57"
"113793","15232.58"
"113794","15233.01"
"113795","15233.02"
"113796","15233.09"
"113797","15233.13"
"113798","15233.15"
"113799","15233.16"
"113800","15233.18"
"113801","15233.29"
"113802","15233.37"
"113803","15233.39"
"113804","15233.52"
"113805","15234.04"
"113806","15234.07"
"113807","15234.09"
"113808","15234.15"
"113809","15234.16"
"113810","15234.17"
"113811","15234.18"
"113812","15234.19"
"113813","15234.26"
"113814","15234.29"
"113815","15234.33"
"113816","15234.37"
"113817","15234.43"
"113818","15234.44"
"113819","15234.46"
"113820","15234.53"
"113821","15234.56"
"113822","15235.01"
"113823","15235.09"
"113824","15235.12"
"113825","15235.15"
"113826","15235.22"
"113827","15235.33"
"113828","15235.37"
"113829","15235.39"
"113830","15235.43"
"113831","15235.48"
"113832","15236.01"
"113833","15236.03"
"113834","15236.09"
"113835","15236.41"
"113836","15236.51"
"113837","15237.01"
"113838","15237.09"
"113839","15237.22"
"113840","15237.33"
"113841","15237.35"
"113842","15237.46"
"113843","15237.54"
"113844","15237.58"
"113845","15238.01"
"113846","15238.09"
"113847","15238.12"
"113848","15238.29"
"113849","15238.33"
"113850","15238.36"
"113851","15238.54"
"113852","15239.01"
"113853","15239.04"
"113854","15239.09"
"113855","15239.18"
"113856","15239.22"
"113857","15239.41"
"113858","15240.01"
"113859","15240.09"
"113860","15240.12"
"113861","15240.24"
"113862","15240.37"
"113863","15240.44"
"113864","15240.51"
"113865","15241.01"
"113866","15241.04"
"113867","15241.05"
"113868","15241.06"
"113869","15241.12"
"113870","15241.13"
"113871","15241.16"
"113872","15241.18"
"113873","15241.21"
"113874","15241.26"
"113875","15241.29"
"113876","15241.32"
"113877","15241.42"
"113878","15241.57"
"113879","15241.59"
"113880","15242.01"
"113881","15242.03"
"113882","15242.04"
"113883","15242.05"
"113884","15242.09"
"113885","15242.12"
"113886","15242.17"
"113887","15242.24"
"113888","15242.26"
"113889","15242.45"
"113890","15242.51"
"113891","15243.03"
"113892","15243.05"
"113893","15243.06"
"113894","15243.07"
"113895","15243.19"
"113896","15243.21"
"113897","15243.22"
"113898","15243.26"
"113899","15243.28"
"113900","15243.41"
"113901","15243.43"
"113902","15243.45"
"113903","15243.59"
"113904","15244.01"
"113905","15244.02"
"113906","15244.03"
"113907","15244.07"
"113908","15244.09"
"113909","15244.13"
"113910","15244.14"
"113911","15244.16"
